32,0.0,0.0,0.0,-0.22420561995745808,-0.04318198335043686,2.3288080771748368e-05,-0.33323954949319606,-0.18617129946732672,5.461296774214894e-06,-0.42305359691138544,-0.29750966198900736,-2.745025411705221e-05,-0.500077456700419,-0.39508624536100856,-6.864885000947461e-05,-0.10009581396780598,-0.4621952871791913,-4.358701429785136e-05,-0.16225416122230985,-0.7173934768617155,-9.069518525042265e-05,-0.1918365618313185,-0.8698083461777687,-0.00011113155759922621,-0.2101028555115803,-1.0,-0.0001217847227888815,-0.03718330490707395,-0.4476560278223558,-8.875074405387299e-05,-0.35069065743143163,-0.5616460566799055,-0.00016725775076953923,-0.4668732803909122,-0.4191714575290311,-0.0001863326319627976,-0.47796972159431556,-0.29295644074919924,-0.00017973594019071848,-0.03751162799213831,-0.37958102923148995,-0.00012932847504385072,-0.37173614674052746,-0.40190578518129755,-0.00021013986084162186,-0.4324285907064548,-0.2304930760333529,-0.00020636567383664804,-0.3958458144808108,-0.11490990846999938,-0.0001786152993680447,-0.08241318305707017,-0.2874476122735582,-0.0001649265395548598,-0.3686595999739437,-0.31613376854575354,-0.00023162638975413017,-0.4483370299025386,-0.20108946686773252,-0.00022932643278316016,-0.44039400313694205,-0.10111639074064606,-0.0002072454842908348
32,0.0,0.0,0.0,-0.21912946532939118,-0.08315323378425572,6.267933969242667e-05,-0.3337817538556984,-0.22712363926248705,5.548798718141323e-05,-0.44106123252119456,-0.33545929634873056,2.810792841274944e-05,-0.5245018992144374,-0.42863360644761656,-1.0190620343289707e-05,-0.10159545146865658,-0.48812005059269864,-3.891024202194263e-05,-0.19440872409578838,-0.7545313479983764,-7.302932143918483e-05,-0.24347525142675114,-0.8953999832391555,-7.789550234953728e-05,-0.272293141007116,-1.0,-7.68519156872063e-05,-0.07473950191396053,-0.47818403109047186,-0.00010052813081612513,-0.4012743146154995,-0.5906074255312994,-0.00016128399685489306,-0.5102806440710733,-0.4411747741535848,-0.0001668328267819277,-0.5114866295813928,-0.30458546286026494,-0.00015422740958618268,-0.09180505050173678,-0.40842885573237286,-0.0001520470479707965,-0.4275097219028615,-0.42243949021980864,-0.00020874733350162466,-0.49060324029076385,-0.23937337107406295,-0.0001991303930264484,-0.4678506954043905,-0.1125599863765947,-0.0001758351221858808,-0.13902394822469752,-0.3132220099115642,-0.00019484259255856968,-0.41636445618034934,-0.334780034792173,-0.0002410655173577502,-0.4868835920246083,-0.20955934785403035,-0.00023278595674372006,-0.4814627544907084,-0.0998797215552513,-0.00021230323464604438
32,0.0,0.0,0.0,-0.2229941584806493,-0.06488710812141747,4.917197498705665e-05,-0.3257279070932296,-0.21703346436882553,3.725950010663741e-05,-0.41223294241716507,-0.33251303157137413,4.8709428270919216e-06,-0.4729727465253069,-0.4341677023717226,-3.661631496824758e-05,-0.10172745838277374,-0.47827199204434007,-2.646437011534587e-05,-0.1649126614085888,-0.7326591506768894,-6.769131778898839e-05,-0.19847197375788708,-0.8811494341016634,-8.148659845024437e-05,-0.22239237337952458,-1.0,-8.753024597119839e-05,-0.054823130119798696,-0.47239503536526384,-8.30033103332896e-05,-0.37315730046804596,-0.5771269540690998,-0.000149919169114029,-0.48381533093668444,-0.4340393790563141,-0.00016221503632008963,-0.4931684718524114,-0.3070954251218372,-0.00015428761924166846,-0.06079653224836588,-0.40849048095845003,-0.00013314051665451742,-0.39091280243230986,-0.42824302403264575,-0.000201058673399996,-0.4539853610294152,-0.25164753703375237,-0.00019534257118919155,-0.42829482017355874,-0.12861801505248727,-0.0001709254166137952,-0.10514718086805212,-0.3195621950470808,-0.00017646071531976265,-0.3809540201197005,-0.3422529310441878,-0.00023241204662456094,-0.46163401922027025,-0.22870129607233564,-0.00023030158887537913,-0.4640997144314047,-0.12835280592286638,-0.00021184363615854278
32,0.0,0.0,0.0,-0.20132115251218397,-0.08764110029762172,4.466145554378407e-05,-0.31048628159751274,-0.21941000406078484,3.0253436928245134e-05,-0.40631008288331194,-0.31694160459109905,-8.964471187608459e-07,-0.48805634467739417,-0.4007308614343997,-4.0778203501692556e-05,-0.1019749503388806,-0.47869530707055,-4.342327273747521e-05,-0.16604462950101603,-0.7360388922936272,-8.722125643637264e-05,-0.1962293088807037,-0.8804405378438516,-0.00010350981419474033,-0.2164002116000343,-1.0,-0.00011055974826345785,-0.05307557104164989,-0.47190779161450497,-9.505544933702789e-05,-0.3626620158201243,-0.574654943063189,-0.00016004155419038397,-0.4753127453462119,-0.43033495800842825,-0.00017070744856406643,-0.48488643732524345,-0.3059336329414333,-0.00016267385456850538,-0.05980346318435596,-0.4074053523778687,-0.00013927012004168185,-0.38350445065857497,-0.42521532395693684,-0.00019895963640543328,-0.45074140132819074,-0.2521264375911089,-0.00018906985295141467,-0.42562717468669614,-0.13740347795015506,-0.00016444756497817388,-0.10327705760608748,-0.3171659428516814,-0.00017693385937790813,-0.37213655948809005,-0.32299428963894256,-0.00022291232043378784,-0.44804351292933453,-0.20742301887332582,-0.0002147090657181334,-0.4408300170954169,-0.11489403609793078,-0.0001933995129500723
32,0.0,0.0,0.0,-0.20913101378545623,-0.08298156132429366,4.423773024249762e-05,-0.3126275155237704,-0.23457391845373227,3.2914425612492424e-05,-0.40548714696546445,-0.3547462073823078,3.3064454776739404e-06,-0.47143934340259036,-0.45465244465258015,-3.608600651246502e-05,-0.04950822361469892,-0.48138385903975117,-3.4962135664517524e-05,-0.1380341007108856,-0.7415241216313175,-6.742529334651032e-05,-0.1853440971178146,-0.8875437772393361,-7.079612535256499e-05,-0.21465048232662598,-1.0,-6.93702672131263e-05,-0.021220766276645243,-0.47857911729315294,-8.532367148019043e-05,-0.3470614421033179,-0.6022215990210036,-0.00014563748846053287,-0.4616339215594033,-0.45243400288015256,-0.00015113806202584864,-0.4713300838746131,-0.31770315344544425,-0.00013686401133239192,-0.04478523220077254,-0.4254171790157796,-0.00012802521152725153,-0.3750059114345112,-0.4479334492765577,-0.00018538821171579922,-0.433255518080164,-0.2684334694536161,-0.00017640615670346652,-0.40652697485956624,-0.14376970601574504,-0.0001517337765487464,-0.10074742441032557,-0.3500459137041295,-0.00016437041557613234,-0.3684095743638079,-0.36731050990601744,-0.00021147060180904954,-0.4474805706024012,-0.2503495431905436,-0.00020724644244594733,-0.45136269820584346,-0.1458843201969556,-0.00018855409319126505
32,0.0,0.0,0.0,-0.20849198809792419,-0.08259659685717634,3.4103567795527685e-05,-0.3108143393356199,-0.23165491634815433,2.3203337172905344e-05,-0.39979200177799473,-0.3382258622454297,-5.708116623130456e-06,-0.46855622648088746,-0.4321968385325489,-4.1498754576339436e-05,-0.04978480511734056,-0.4860264630085699,-1.2538009005677032e-05,-0.11675235259652035,-0.7307144018825512,-5.245123978768387e-05,-0.15022719208835433,-0.8759996768681125,-6.618752453390094e-05,-0.1728657817464677,-1.0,-7.249272253458802e-05,-0.010444731243172854,-0.48054988081229555,-5.993888780549233e-05,-0.32380523191980687,-0.5986879972791443,-0.00013178385053105377,-0.43329354474367693,-0.46083311279597733,-0.00014881207500040032,-0.44290610044309675,-0.3386027758226321,-0.00014094638886899663,-0.02689923314348611,-0.4300060493047035,-0.00010348449473858671,-0.34871798470947674,-0.4499858192393362,-0.00017840427926207671,-0.40985960849644876,-0.27925949202214984,-0.00017783359643124474,-0.38567678374843656,-0.15993591255618905,-0.00015307962275145425,-0.07969229874966022,-0.3581665448461304,-0.00014201505713057214,-0.3325817405681128,-0.37560329283514104,-0.00020052045894676423,-0.41442123686177607,-0.27074638236983645,-0.00020227876853983658,-0.42563073971285464,-0.17851389901791995,-0.00018539740270683358
32,0.0,0.0,0.0,-0.20687112865317833,-0.09662694884769793,2.45112828915898e-05,-0.3043205263859549,-0.24631214275798735,9.773100156402321e-06,-0.38709950859975945,-0.3496283187158929,-2.1268191182118107e-05,-0.45815244551181944,-0.4425806411246067,-5.907157309827914e-05,-0.06487045952409305,-0.5115026846497726,-2.0503227460807425e-05,-0.11903804288308663,-0.7423587092924069,-6.298188248360457e-05,-0.14451041366534703,-0.8817151624497102,-8.186796675747791e-05,-0.16285550666994364,-1.0,-9.167123855980674e-05,-0.016955652069249465,-0.4998170148097777,-6.362289953076625e-05,-0.31183323060642604,-0.6136118992577342,-0.00013630743310688112,-0.419286505842006,-0.48192917816338293,-0.00015445811247482864,-0.430585606766766,-0.3615344006566795,-0.0001472377095211086,-0.023022715434105345,-0.44002123549963057,-0.00010341216524858103,-0.33996819415100593,-0.4623918057949332,-0.00018051494412097164,-0.400567751429814,-0.29959761586325784,-0.00017820251991733252,-0.37256016140694886,-0.1786589728651714,-0.00015131231578488044,-0.06816622509053996,-0.3574147180065449,-0.00013896518175572273,-0.32343686120294995,-0.38488342566244516,-0.0002000000620490661,-0.40026302729465807,-0.28965402201195306,-0.00019884568253682872,-0.40123553871770506,-0.1984358998245561,-0.0001783394418954402
32,0.0,0.0,0.0,-0.202970357816673,-0.10069682124833115,3.4361166948392446e-05,-0.2979491452107275,-0.25886266257069046,2.8734393060549782e-05,-0.37985074788678064,-0.37284610580198485,5.5996271078688634e-06,-0.44842896355292045,-0.4656252927860009,-2.436851670175803e-05,-0.05389693053473971,-0.5038888449840913,-6.99376594552784e-06,-0.11324922084557622,-0.7357599401150541,-4.2405237312536414e-05,-0.1412409551474937,-0.8791501219553086,-5.45753323658841e-05,-0.15848642421131678,-1.0,-5.9953127249162684e-05,-0.01656062609846599,-0.4990917097667426,-5.175801582465637e-05,-0.31635815729755656,-0.602642402755156,-0.00011437239010593992,-0.41843406836912583,-0.464428973903192,-0.00012823104914908056,-0.42136913703089834,-0.3450460312153407,-0.00011996206269905946,-0.030248476835954583,-0.44874745003271654,-9.273413448535616e-05,-0.3441526614255719,-0.4673593945263667,-0.00015926352947808408,-0.39981680498594624,-0.3027458731257249,-0.00015589020124010317,-0.36752970800458495,-0.18791403107604335,-0.00013110112688069782,-0.07947436816953209,-0.37827913582564276,-0.00012922853747420788,-0.33127807368892576,-0.40173403705116884,-0.0001832752010384286,-0.40858808508129235,-0.30288775809776675,-0.00018409383009800664,-0.4074177377131226,-0.21417439495924526,-0.0001672827999046953
32,0.0,0.0,0.0,-0.2066802643474938,-0.09609409999687445,2.519389136914006e-05,-0.3101142727942868,-0.25483317495367874,1.5358472265775448e-05,-0.39599244334995237,-0.3679328082769043,-9.087318369557576e-06,-0.4675584303336367,-0.4604241869585458,-3.936256089049802e-05,-0.06787576235630907,-0.5144455953548792,-1.6845502691138524e-05,-0.12602953020494065,-0.7453938389309072,-5.163154829281153e-05,-0.15412573364447518,-0.8834450398837075,-6.257278949427185e-05,-0.17157209795862363,-1.0,-6.708083777164406e-05,-0.03220102390207623,-0.507208458515406,-5.6279109808182215e-05,-0.32738351022564727,-0.6147333107781696,-0.00011849892952771954,-0.43220051211554095,-0.4782241592124044,-0.00013343502353510743,-0.44008709388291406,-0.3592881853529984,-0.0001264044226453178,-0.047460646204831716,-0.4535534527221652,-9.226971727625664e-05,-0.3570730757450774,-0.46410345691698696,-0.00015735014384485037,-0.4163247963074358,-0.29797656054224514,-0.00015806710194653177,-0.38918597487993273,-0.18258924140623586,-0.0001373105689609452,-0.09709867603869667,-0.378586449245124,-0.0001243106578533922,-0.3414972181050823,-0.39634101872206534,-0.00017602545918608435,-0.4236839942355777,-0.30033202151477484,-0.00017944365251503216,-0.4317095869742528,-0.21481007875846436,-0.00016564344663671295
32,0.0,0.0,0.0,-0.22269637604160375,-0.06425050881401445,3.27210852842954e-05,-0.3279376143089707,-0.21229833607865092,2.9065811441998657e-05,-0.4158800266987586,-0.3359422433805461,8.040347635510277e-06,-0.4915354919562396,-0.4357732929084508,-1.867308287187347e-05,-0.10257886017927909,-0.4993483338933466,6.214772003070364e-06,-0.16521195302396785,-0.7322301768537575,-2.0184093281515804e-05,-0.18967201968796824,-0.8782066139836651,-2.9831724304121007e-05,-0.20711308057605304,-1.0,-3.5971880476207675e-05,-0.06706484674892134,-0.5114643292911235,-3.710264111553895e-05,-0.36676826707963817,-0.6144167172163287,-9.131175032084198e-05,-0.4587764034022946,-0.46943544262991493,-0.00010001970675877177,-0.4497419562318647,-0.3404972527801386,-8.937899130033714e-05,-0.08136911590566574,-0.4705317137769102,-7.809373285306872e-05,-0.4007456079017141,-0.493133384017547,-0.00013958495700797842,-0.44716420649031985,-0.319628570641146,-0.00013336724998333385,-0.3997162104700792,-0.19466858119741873,-0.00010867575641890822,-0.13280295857730098,-0.4003223671884765,-0.00011543951887951205,-0.3966586031565569,-0.41772373688713,-0.00016990343526720057,-0.4734780793559634,-0.31120470956748514,-0.00017201202970573866,-0.46780233824780904,-0.21433197751669808,-0.0001568444632597274
